keyword_cluster,tested_url,status,final_url,page_title,h1,canonical,robots_status,page_type,genuine_paid_lp,evidence,confidence,body_len,body_hash,has_form,has_cta,score,source,fetch,checked_at
sitemap_service,https://www.myoutdesk.com/lp/google-sales-development-representative/,404,https://www.myoutdesk.com/lp/google-sales-development-representative/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,920,sitemap_service,http_error,2026-08-18T18:02:35Z
sitemap_service,https://www.myoutdesk.com/lp/google-transaction-coordinator/,404,https://www.myoutdesk.com/lp/google-transaction-coordinator/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,920,sitemap_service,http_error,2026-08-18T18:02:36Z
sitemap_service,https://www.myoutdesk.com/lp/google-virtual-medical-receptionist/,404,https://www.myoutdesk.com/lp/google-virtual-medical-receptionist/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,920,sitemap_service,http_error,2026-08-18T18:02:37Z
sitemap_service,https://www.myoutdesk.com/lp/google-virtual-personal-assistant/,404,https://www.myoutdesk.com/lp/google-virtual-personal-assistant/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,920,sitemap_service,http_error,2026-08-18T18:02:39Z
sitemap_service,https://www.myoutdesk.com/lp/google-virtual-receptionist/,404,https://www.myoutdesk.com/lp/google-virtual-receptionist/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,920,sitemap_service,http_error,2026-08-18T18:02:40Z
offshore_outsourcing,https://www.myoutdesk.com/lp/google-virtual-assistants-outsourcing/,404,https://www.myoutdesk.com/lp/google-virtual-assistants-outsourcing/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,900,utm_campaign,http_error,2026-08-18T18:02:41Z
ph_va_geo,https://www.myoutdesk.com/lp/google-filipino-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-filipino-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,890,seed_filipino,http_error,2026-08-18T18:02:43Z
staffing,https://www.myoutdesk.com/lp/google-remote-staffing-agency/,404,https://www.myoutdesk.com/lp/google-remote-staffing-agency/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,880,core_cluster,http_error,2026-08-18T18:02:44Z
agency_firm,https://www.myoutdesk.com/lp/google-virtual-assistant-agency/,404,https://www.myoutdesk.com/lp/google-virtual-assistant-agency/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,880,core_cluster,http_error,2026-08-18T18:02:45Z
ph_va_geo,https://www.myoutdesk.com/lp/google-virtual-assistants-philippines/,404,https://www.myoutdesk.com/lp/google-virtual-assistants-philippines/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,880,seed_word_order,http_error,2026-08-18T18:02:47Z
ph_va_geo,https://www.myoutdesk.com/lp/google-philippines-virtual-assistant/,404,https://www.myoutdesk.com/lp/google-philippines-virtual-assistant/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,870,seed_singular,http_error,2026-08-18T18:02:48Z
agency_firm,https://www.myoutdesk.com/lp/google-philippines-virtual-assistant-agency/,404,https://www.myoutdesk.com/lp/google-philippines-virtual-assistant-agency/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,870,core_cluster,http_error,2026-08-18T18:02:49Z
brand,https://www.myoutdesk.com/lp/google-brand/,404,https://www.myoutdesk.com/lp/google-brand/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,brand_grammar,http_error,2026-08-18T18:02:50Z
